split,event_index,baseline_cumulative_reward,baseline_cumulative_coverage,adaptive_cumulative_reward_mean,adaptive_cumulative_reward_lower,adaptive_cumulative_reward_upper,adaptive_cumulative_coverage_mean,adaptive_cumulative_exploration_rate_mean,adaptive_celular_selection_rate_mean,adaptive_telefone_selection_rate_mean
validation,1430,0,0.0,2.6,0.0,6.274999999999999,0.053030303030303046,0.053030303030303046,0.946969696969697,0.053030303030303046
validation,1431,0,0.0,2.6333333333333333,0.0,6.274999999999999,0.05301653855112974,0.05301653855112974,0.9469834614488702,0.05301653855112974
validation,1432,0,0.0,2.6333333333333333,0.0,6.274999999999999,0.05300279329608938,0.05300279329608938,0.9469972067039104,0.05300279329608938
validation,1433,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.05305885089555711,0.05305885089555711,0.9469411491044429,0.05305885089555711
validation,1434,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.053091585309158536,0.053091585309158536,0.9469084146908415,0.053091585309158536
validation,1435,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.053101045296167236,0.053101045296167236,0.9468989547038327,0.053101045296167236
validation,1436,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.0531104921077066,0.0531104921077066,0.9468895078922935,0.0531104921077066
validation,1437,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.05314312224541869,0.05314312224541869,0.9468568777545812,0.05314312224541869
validation,1438,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.053175707000463604,0.053175707000463604,0.9468242929995364,0.053175707000463604
validation,1439,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.053138753764188085,0.053138753764188085,0.9468612462358119,0.053138753764188085
validation,1440,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.053125,0.053125,0.9468749999999999,0.053125
validation,1441,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.05315752949340736,0.05315752949340736,0.9468424705065926,0.05315752949340736
validation,1442,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.05316689782709198,0.05316689782709198,0.9468331021729082,0.05316689782709198
validation,1443,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.05317625317625317,0.05317625317625317,0.9468237468237469,0.05317625317625317
validation,1444,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.053185595567867026,0.053185595567867026,0.9468144044321328,0.053185595567867026
validation,1445,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.053194925028835056,0.053194925028835056,0.9468050749711651,0.053194925028835056
validation,1446,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.05318118948824345,0.05318118948824345,0.9468188105117562,0.05318118948824345
validation,1447,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.053144436765722176,0.053144436765722176,0.9468555632342777,0.053144436765722176
validation,1448,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.05319981583793739,0.05319981583793739,0.9468001841620626,0.05319981583793739
validation,1449,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.053186105360018415,0.053186105360018415,0.9468138946399814,0.053186105360018415
validation,1450,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.05317241379310346,0.05317241379310346,0.9468275862068964,0.05317241379310346
validation,1451,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.05315874109809328,0.05315874109809328,0.9468412589019065,0.05315874109809328
validation,1452,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.05323691460055095,0.05323691460055095,0.946763085399449,0.05323691460055095
validation,1453,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.053246157375544854,0.053246157375544854,0.946753842624455,0.053246157375544854
validation,1454,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.05325538743695552,0.05325538743695552,0.9467446125630444,0.05325538743695552
validation,1455,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.05324169530355099,0.05324169530355099,0.9467583046964491,0.05324169530355099
validation,1456,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.05325091575091577,0.05325091575091577,0.9467490842490844,0.05325091575091577
validation,1457,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.05321436742164264,0.05321436742164264,0.9467856325783574,0.05321436742164264
validation,1458,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.05317786922725195,0.05317786922725195,0.9468221307727481,0.05317786922725195
validation,1459,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.053209961160612294,0.053209961160612294,0.9467900388393881,0.053209961160612294
validation,1460,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.05317351598173516,0.05317351598173516,0.946826484018265,0.05317351598173516
validation,1461,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.05313712069358886,0.05313712069358886,0.9468628793064113,0.05313712069358886
validation,1462,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.05316917464660282,0.05316917464660282,0.9468308253533969,0.05316917464660282
validation,1463,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.05320118478013215,0.05320118478013215,0.9467988152198679,0.05320118478013215
validation,1464,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.053187613843351536,0.053187613843351536,0.9468123861566482,0.053187613843351536
validation,1465,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.05315130830489192,0.05315130830489192,0.946848691695108,0.05315130830489192
validation,1466,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.05311505229649839,0.05311505229649839,0.9468849477035016,0.05311505229649839
validation,1467,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.05310156782549422,0.05310156782549422,0.9468984321745056,0.05310156782549422
validation,1468,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.053088101725703905,0.053088101725703905,0.946911898274296,0.053088101725703905
validation,1469,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.05309734513274336,0.05309734513274336,0.9469026548672564,0.05309734513274336
validation,1470,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.053061224489795895,0.053061224489795895,0.9469387755102042,0.053061224489795895
validation,1471,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.053070473600725136,0.053070473600725136,0.946929526399275,0.053070473600725136
validation,1472,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.05303442028985508,0.05303442028985508,0.9469655797101448,0.05303442028985508
validation,1473,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.05306630459379949,0.05306630459379949,0.9469336954062002,0.05306630459379949
validation,1474,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.053030303030303025,0.053030303030303025,0.946969696969697,0.053030303030303025
validation,1475,0,0.0,2.7666666666666666,0.0,6.549999999999997,0.05299435028248588,0.05299435028248588,0.9470056497175143,0.05299435028248588
validation,1476,0,0.0,2.8,0.0,6.549999999999997,0.052981029810298126,0.052981029810298126,0.9470189701897022,0.052981029810298126
validation,1477,0,0.0,2.8,0.0,6.549999999999997,0.052967727375310324,0.052967727375310324,0.9470322726246895,0.052967727375310324
validation,1478,0,0.0,2.8,0.0,6.549999999999997,0.0529318899413622,0.0529318899413622,0.9470681100586376,0.0529318899413622
validation,1479,0,0.0,2.8,0.0,6.549999999999997,0.052918638719855755,0.052918638719855755,0.9470813612801442,0.052918638719855755
validation,1480,0,0.0,2.8,0.0,6.549999999999997,0.05288288288288287,0.05288288288288287,0.9471171171171171,0.05288288288288287
validation,1481,0,0.0,2.8,0.0,6.549999999999997,0.052892189961737564,0.052892189961737564,0.9471078100382626,0.052892189961737564
validation,1482,0,0.0,2.8,0.0,6.549999999999997,0.05290148448043183,0.05290148448043183,0.9470985155195683,0.05290148448043183
validation,1483,0,0.0,2.8,0.0,6.549999999999997,0.05286581254214429,0.05286581254214429,0.9471341874578558,0.05286581254214429
validation,1484,0,0.0,2.8,0.0,6.549999999999997,0.052830188679245285,0.052830188679245285,0.9471698113207547,0.052830188679245285
validation,1485,0,0.0,2.8,0.0,6.549999999999997,0.05286195286195287,0.05286195286195287,0.9471380471380472,0.05286195286195287
validation,1486,0,0.0,2.8,0.0,6.549999999999997,0.05289367429340511,0.05289367429340511,0.947106325706595,0.05289367429340511
validation,1487,0,0.0,2.8,0.0,6.549999999999997,0.05294776955839499,0.05294776955839499,0.9470522304416047,0.05294776955839499
validation,1488,0,0.0,2.8,0.0,6.549999999999997,0.052956989247311806,0.052956989247311806,0.9470430107526882,0.052956989247311806
validation,1489,0,0.0,2.8,0.0,6.549999999999997,0.05294381016342064,0.05294381016342064,0.9470561898365797,0.05294381016342064
validation,1490,0,0.0,2.8,0.0,6.549999999999997,0.052908277404921704,0.052908277404921704,0.9470917225950782,0.052908277404921704
validation,1491,0,0.0,2.8,0.0,6.549999999999997,0.05291750503018108,0.05291750503018108,0.947082494969819,0.05291750503018108
validation,1492,0,0.0,2.8,0.0,6.549999999999997,0.052926720285969626,0.052926720285969626,0.9470732797140307,0.052926720285969626
validation,1493,0,0.0,2.8,0.0,6.549999999999997,0.05291359678499666,0.05291359678499666,0.9470864032150033,0.05291359678499666
validation,1494,0,0.0,2.8,0.0,6.549999999999997,0.05292280232039268,0.05292280232039268,0.947077197679607,0.05292280232039268
validation,1495,0,0.0,2.8,0.0,6.549999999999997,0.05290969899665551,0.05290969899665551,0.9470903010033443,0.05290969899665551
validation,1496,0,0.0,2.8,0.0,6.549999999999997,0.05291889483065953,0.05291889483065953,0.9470811051693403,0.05291889483065953
validation,1497,0,0.0,2.8,0.0,6.549999999999997,0.05292807837898018,0.05292807837898018,0.9470719216210198,0.05292807837898018
validation,1498,0,0.0,2.8,0.0,6.549999999999997,0.0529595015576324,0.0529595015576324,0.9470404984423676,0.0529595015576324
validation,1499,0,0.0,2.8,0.0,6.549999999999997,0.052946408716922376,0.052946408716922376,0.9470535912830775,0.052946408716922376
validation,1500,0,0.0,2.8,0.0,6.549999999999997,0.052933333333333346,0.052933333333333346,0.9470666666666666,0.052933333333333346
validation,1501,0,0.0,2.8,0.0,6.549999999999997,0.05289806795469686,0.05289806795469686,0.9471019320453032,0.05289806795469686
validation,1502,0,0.0,2.8333333333333335,0.0,6.549999999999997,0.052885042166000894,0.052885042166000894,0.9471149578339992,0.052885042166000894
validation,1503,0,0.0,2.8333333333333335,0.0,6.549999999999997,0.05289421157684631,0.05289421157684631,0.9471057884231535,0.05289421157684631
validation,1504,0,0.0,2.8333333333333335,0.0,6.549999999999997,0.05285904255319148,0.05285904255319148,0.9471409574468084,0.05285904255319148
validation,1505,0,0.0,2.8333333333333335,0.0,6.549999999999997,0.052846068660022144,0.052846068660022144,0.9471539313399778,0.052846068660022144
validation,1506,0,0.0,2.8333333333333335,0.0,6.549999999999997,0.052833111996458584,0.052833111996458584,0.9471668880035413,0.052833111996458584
validation,1507,0,0.0,2.8333333333333335,0.0,6.549999999999997,0.05282017252820171,0.05282017252820171,0.9471798274717983,0.05282017252820171
validation,1508,0,0.0,2.8333333333333335,0.0,6.549999999999997,0.05280725022104333,0.05280725022104333,0.9471927497789565,0.05280725022104333
validation,1509,0,0.0,2.9,0.0,6.824999999999996,0.05281643472498342,0.05281643472498342,0.9471835652750163,0.05281643472498342
validation,1510,0,0.0,2.9,0.0,6.824999999999996,0.05280353200883002,0.05280353200883002,0.9471964679911697,0.05280353200883002
validation,1511,0,0.0,2.9,0.0,6.824999999999996,0.0527906463710567,0.0527906463710567,0.9472093536289431,0.0527906463710567
validation,1512,0,0.0,2.9,0.0,6.824999999999996,0.05279982363315696,0.05279982363315696,0.9472001763668428,0.05279982363315696
validation,1513,0,0.0,2.9,0.0,6.824999999999996,0.052808988764044947,0.052808988764044947,0.9471910112359548,0.052808988764044947
validation,1514,0,0.0,2.9,0.0,6.824999999999996,0.05286217525319244,0.05286217525319244,0.9471378247468074,0.05286217525319244
validation,1515,0,0.0,2.9,0.0,6.824999999999996,0.0528272827282728,0.0528272827282728,0.9471727172717271,0.0528272827282728
validation,1516,0,0.0,2.9,0.0,6.824999999999996,0.05281442392260335,0.05281442392260335,0.9471855760773966,0.05281442392260335
validation,1517,0,0.0,2.9,0.0,6.824999999999996,0.052845528455284556,0.052845528455284556,0.9471544715447154,0.052845528455284556
validation,1518,0,0.0,2.9,0.0,6.824999999999996,0.0528546332894159,0.0528546332894159,0.9471453667105842,0.0528546332894159
validation,1519,0,0.0,2.9,0.0,6.824999999999996,0.05281983761246433,0.05281983761246433,0.9471801623875354,0.05281983761246433
validation,1520,0,0.0,2.9,0.0,6.824999999999996,0.05280701754385965,0.05280701754385965,0.9471929824561405,0.05280701754385965
validation,1521,0,0.0,3.0,0.0,6.824999999999996,0.052838045145737436,0.052838045145737436,0.9471619548542625,0.052838045145737436
validation,1522,0,0.0,3.0,0.0,6.824999999999996,0.052825229960578195,0.052825229960578195,0.9471747700394217,0.052825229960578195
validation,1523,0,0.0,3.066666666666667,0.0,7.099999999999994,0.05283431823156052,0.05283431823156052,0.9471656817684395,0.05283431823156052
validation,1524,0,0.0,3.066666666666667,0.0,7.099999999999994,0.052799650043744546,0.052799650043744546,0.9472003499562555,0.052799650043744546
validation,1525,0,0.0,3.066666666666667,0.0,7.099999999999994,0.05276502732240438,0.05276502732240438,0.9472349726775957,0.05276502732240438
validation,1526,0,0.0,3.066666666666667,0.0,7.099999999999994,0.05279598077763216,0.05279598077763216,0.9472040192223676,0.05279598077763216
validation,1527,0,0.0,3.066666666666667,0.0,7.099999999999994,0.05276140580659245,0.05276140580659245,0.9472385941934077,0.05276140580659245
validation,1528,0,0.0,3.066666666666667,0.0,7.099999999999994,0.05274869109947645,0.05274869109947645,0.9472513089005236,0.05274869109947645
validation,1529,0,0.0,3.066666666666667,0.0,7.099999999999994,0.052714192282537604,0.052714192282537604,0.9472858077174624,0.052714192282537604
validation,1530,0,0.0,3.066666666666667,0.0,7.099999999999994,0.05272331154684098,0.05272331154684098,0.9472766884531587,0.05272331154684098
validation,1531,0,0.0,3.066666666666667,0.0,7.099999999999994,0.05273241889832352,0.05273241889832352,0.9472675811016764,0.05273241889832352
validation,1532,0,0.0,3.066666666666667,0.0,7.099999999999994,0.05274151436031331,0.05274151436031331,0.9472584856396866,0.05274151436031331
validation,1533,0,0.0,3.066666666666667,0.0,7.099999999999994,0.05270711024135682,0.05270711024135682,0.947292889758643,0.05270711024135682
validation,1534,0,0.0,3.066666666666667,0.0,7.099999999999994,0.05269448066058234,0.05269448066058234,0.9473055193394175,0.05269448066058234
validation,1535,0,0.0,3.1666666666666665,0.0,7.099999999999994,0.052725298588490795,0.052725298588490795,0.9472747014115092,0.052725298588490795
validation,1536,0,0.0,3.1666666666666665,0.0,7.099999999999994,0.05271267361111111,0.05271267361111111,0.9472873263888889,0.05271267361111111
validation,1537,0,0.0,3.1666666666666665,0.0,7.099999999999994,0.05267837779223597,0.05267837779223597,0.9473216222077643,0.05267837779223597
validation,1538,0,0.0,3.1666666666666665,0.0,7.099999999999994,0.052687472908539236,0.052687472908539236,0.9473125270914609,0.052687472908539236
validation,1539,0,0.0,3.1666666666666665,0.0,7.099999999999994,0.05265323803335499,0.05265323803335499,0.9473467619666452,0.05265323803335499
validation,1540,0,0.0,3.1666666666666665,0.0,7.099999999999994,0.05264069264069266,0.05264069264069266,0.9473593073593073,0.05264069264069266
validation,1541,0,0.0,3.1666666666666665,0.0,7.099999999999994,0.05260653255461822,0.05260653255461822,0.9473934674453821,0.05260653255461822
validation,1542,0,0.0,3.1666666666666665,0.0,7.099999999999994,0.052572416774751426,0.052572416774751426,0.9474275832252483,0.052572416774751426
validation,1543,0,0.0,3.1666666666666665,0.0,7.099999999999994,0.05253834521494923,0.05253834521494923,0.9474616547850506,0.05253834521494923
validation,1544,0,0.0,3.1666666666666665,0.0,7.099999999999994,0.05254749568221069,0.05254749568221069,0.947452504317789,0.05254749568221069
validation,1545,0,0.0,3.1666666666666665,0.0,7.099999999999994,0.05255663430420713,0.05255663430420713,0.9474433656957928,0.05255663430420713
validation,1546,0,0.0,3.1666666666666665,0.0,7.099999999999994,0.05252263906856404,0.05252263906856404,0.9474773609314359,0.05252263906856404
validation,1547,0,0.0,3.1666666666666665,0.0,7.099999999999994,0.05248868778280545,0.05248868778280545,0.9475113122171946,0.05248868778280545
validation,1548,0,0.0,3.1666666666666665,0.0,7.099999999999994,0.0524978466838932,0.0524978466838932,0.9475021533161069,0.0524978466838932
validation,1549,0,0.0,3.1666666666666665,0.0,7.099999999999994,0.05246395523993974,0.05246395523993974,0.9475360447600605,0.05246395523993974
validation,1550,0,0.0,3.1666666666666665,0.0,7.099999999999994,0.05249462365591397,0.05249462365591397,0.947505376344086,0.05249462365591397
validation,1551,0,0.0,3.1666666666666665,0.0,7.099999999999994,0.052482269503546106,0.052482269503546106,0.9475177304964538,0.052482269503546106
validation,1552,0,0.0,3.1666666666666665,0.0,7.099999999999994,0.052512886597938166,0.052512886597938166,0.9474871134020618,0.052512886597938166
validation,1553,0,0.0,3.1666666666666665,0.0,7.099999999999994,0.05252200042927666,0.05252200042927666,0.9474779995707231,0.05252200042927666
validation,1554,0,0.0,3.1666666666666665,0.0,7.099999999999994,0.05250965250965251,0.05250965250965251,0.9474903474903477,0.05250965250965251
validation,1555,0,0.0,3.1666666666666665,0.0,7.099999999999994,0.05251875669882098,0.05251875669882098,0.9474812433011792,0.05251875669882098
validation,1556,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05252784918594687,0.05252784918594687,0.9474721508140533,0.05252784918594687
validation,1557,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05251552130164847,0.05251552130164847,0.9474844786983516,0.05251552130164847
validation,1558,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05250320924261875,0.05250320924261875,0.9474967907573811,0.05250320924261875
validation,1559,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.052512294205687406,0.052512294205687406,0.9474877057943125,0.052512294205687406
validation,1560,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05252136752136754,0.05252136752136754,0.9474786324786327,0.05252136752136754
validation,1561,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05250907537903054,0.05250907537903054,0.9474909246209695,0.05250907537903054
validation,1562,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05251813913785745,0.05251813913785745,0.9474818608621426,0.05251813913785745
validation,1563,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05248453828108339,0.05248453828108339,0.9475154617189163,0.05248453828108339
validation,1564,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.052493606138107406,0.052493606138107406,0.947506393861893,0.052493606138107406
validation,1565,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05252396166134184,0.05252396166134184,0.9474760383386582,0.05252396166134184
validation,1566,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.052532992762877824,0.052532992762877824,0.9474670072371222,0.052532992762877824
validation,1567,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.052520740268028075,0.052520740268028075,0.9474792597319719,0.052520740268028075
validation,1568,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05252976190476192,0.05252976190476192,0.9474702380952382,0.05252976190476192
validation,1569,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.052538772041640106,0.052538772041640106,0.9474612279583597,0.052538772041640106
validation,1570,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.052526539278131654,0.052526539278131654,0.9474734607218683,0.052526539278131654
validation,1571,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05253553999575641,0.05253553999575641,0.9474644600042434,0.05253553999575641
validation,1572,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.052502120441051736,0.052502120441051736,0.9474978795589485,0.052502120441051736
validation,1573,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05248993430811613,0.05248993430811613,0.947510065691884,0.05248993430811613
validation,1574,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.052477763659466325,0.052477763659466325,0.947522236340534,0.052477763659466325
validation,1575,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05246560846560846,0.05246560846560846,0.9475343915343916,0.05246560846560846
validation,1576,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05251692047377326,0.05251692047377326,0.9474830795262265,0.05251692047377326
validation,1577,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.052525893045867675,0.052525893045867675,0.9474741069541323,0.052525893045867675
validation,1578,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.052577101816645544,0.052577101816645544,0.9474228981833546,0.052577101816645544
validation,1579,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05256491450284991,0.05256491450284991,0.9474350854971499,0.05256491450284991
validation,1580,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05259493670886076,0.05259493670886076,0.9474050632911392,0.05259493670886076
validation,1581,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.052582753531520136,0.052582753531520136,0.9474172464684797,0.052582753531520136
validation,1582,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05257058575642647,0.05257058575642647,0.9474294142435735,0.05257058575642647
validation,1583,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05257949041903558,0.05257949041903558,0.9474205095809644,0.05257949041903558
validation,1584,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.052588383838383844,0.052588383838383844,0.9474116161616162,0.052588383838383844
validation,1585,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05259726603575183,0.05259726603575183,0.9474027339642482,0.05259726603575183
validation,1586,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05256410256410258,0.05256410256410258,0.9474358974358973,0.05256410256410258
validation,1587,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05255198487712666,0.05255198487712666,0.9474480151228734,0.05255198487712666
validation,1588,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.052581863979848875,0.052581863979848875,0.9474181360201509,0.052581863979848875
validation,1589,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.052569750367107204,0.052569750367107204,0.9474302496328929,0.052569750367107204
validation,1590,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05257861635220127,0.05257861635220127,0.9474213836477988,0.05257861635220127
validation,1591,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.052566520008380475,0.052566520008380475,0.9474334799916194,0.052566520008380475
validation,1592,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.052554438860971525,0.052554438860971525,0.9474455611390283,0.052554438860971525
validation,1593,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.052542372881355943,0.052542372881355943,0.9474576271186438,0.052542372881355943
validation,1594,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.052530322040987044,0.052530322040987044,0.947469677959013,0.052530322040987044
validation,1595,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05249738766980147,0.05249738766980147,0.9475026123301985,0.05249738766980147
validation,1596,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05248538011695905,0.05248538011695905,0.9475146198830411,0.05248538011695905
validation,1597,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05247338760175329,0.05247338760175329,0.9475266123982465,0.05247338760175329
validation,1598,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.052503128911138924,0.052503128911138924,0.9474968710888612,0.052503128911138924
validation,1599,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05251198665832812,0.05251198665832812,0.9474880133416721,0.05251198665832812
validation,1600,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.052500000000000005,0.052500000000000005,0.9475,0.052500000000000005
validation,1601,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05246720799500312,0.05246720799500312,0.9475327920049968,0.05246720799500312
validation,1602,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05245526425301706,0.05245526425301706,0.9475447357469833,0.05245526425301706
validation,1603,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05244333541276773,0.05244333541276773,0.9475566645872323,0.05244333541276773
validation,1604,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05247298420615129,0.05247298420615129,0.9475270157938488,0.05247298420615129
validation,1605,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05246105919003115,0.05246105919003115,0.9475389408099688,0.05246105919003115
validation,1606,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05242839352428393,0.05242839352428393,0.9475716064757161,0.05242839352428393
validation,1607,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.052416511097282716,0.052416511097282716,0.9475834889027173,0.052416511097282716
validation,1608,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05238391376451078,0.05238391376451078,0.9476160862354891,0.05238391376451078
validation,1609,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05239279055313859,0.05239279055313859,0.9476072094468616,0.05239279055313859
validation,1610,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05242236024844719,0.05242236024844719,0.9475776397515528,0.05242236024844719
validation,1611,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.052431202151872545,0.052431202151872545,0.9475687978481275,0.052431202151872545
validation,1612,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05241935483870968,0.05241935483870968,0.9475806451612903,0.05241935483870968
validation,1613,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05238685678859268,0.05238685678859268,0.9476131432114071,0.05238685678859268
validation,1614,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05239570425444031,0.05239570425444031,0.9476042957455598,0.05239570425444031
validation,1615,0,0.0,3.2333333333333334,0.0,7.099999999999994,0.05238390092879257,0.05238390092879257,0.9476160990712071,0.05238390092879257
validation,1616,0,0.0,3.3,0.0,7.099999999999994,0.052392739273927395,0.052392739273927395,0.9476072607260725,0.052392739273927395
validation,1617,0,0.0,3.3,0.0,7.099999999999994,0.05238095238095238,0.05238095238095238,0.9476190476190477,0.05238095238095238
validation,1618,0,0.0,3.3,0.0,7.099999999999994,0.05236918005768438,0.05236918005768438,0.9476308199423156,0.05236918005768438
validation,1619,0,0.0,3.3,0.0,7.099999999999994,0.052378011117974056,0.052378011117974056,0.9476219888820261,0.052378011117974056
validation,1620,0,0.0,3.3,0.0,7.099999999999994,0.05238683127572018,0.05238683127572018,0.9476131687242797,0.05238683127572018
validation,1621,0,0.0,3.3,0.0,7.099999999999994,0.0523545136746864,0.0523545136746864,0.9476454863253136,0.0523545136746864
validation,1622,0,0.0,3.3,0.0,7.099999999999994,0.05238388820386354,0.05238388820386354,0.9476161117961366,0.05238388820386354
validation,1623,0,0.0,3.3,0.0,7.099999999999994,0.05237215033887862,0.05237215033887862,0.9476278496611211,0.05237215033887862
validation,1624,0,0.0,3.3,0.0,7.099999999999994,0.052360426929392447,0.052360426929392447,0.9476395730706074,0.052360426929392447
validation,1625,0,0.0,3.3333333333333335,0.0,7.099999999999994,0.05234871794871796,0.05234871794871796,0.9476512820512822,0.05234871794871796
validation,1626,0,0.0,3.3333333333333335,0.0,7.099999999999994,0.052378023780237815,0.052378023780237815,0.9476219762197621,0.052378023780237815
validation,1627,0,0.0,3.3333333333333335,0.0,7.099999999999994,0.05236631837738168,0.05236631837738168,0.9476336816226183,0.05236631837738168
validation,1628,0,0.0,3.3333333333333335,0.0,7.099999999999994,0.052354627354627356,0.052354627354627356,0.9476453726453726,0.052354627354627356
validation,1629,0,0.0,3.3333333333333335,0.0,7.099999999999994,0.05234295068549212,0.05234295068549212,0.947657049314508,0.05234295068549212
validation,1630,0,0.0,3.3333333333333335,0.0,7.099999999999994,0.0523721881390593,0.0523721881390593,0.9476278118609404,0.0523721881390593
validation,1631,0,0.0,3.3333333333333335,0.0,7.099999999999994,0.05238095238095239,0.05238095238095239,0.9476190476190479,0.05238095238095239
validation,1632,0,0.0,3.3333333333333335,0.0,7.099999999999994,0.052369281045751635,0.052369281045751635,0.9476307189542482,0.052369281045751635
validation,1633,0,0.0,3.3333333333333335,0.0,7.099999999999994,0.052337211675852216,0.052337211675852216,0.9476627883241477,0.052337211675852216
validation,1634,0,0.0,3.3333333333333335,0.0,7.099999999999994,0.05234598123215014,0.05234598123215014,0.9476540187678498,0.05234598123215014
